index,subject,prompt,target_new,target_true,new_prob_0,old_prob_0,new_prob_1,old_prob_1,new_prob_2,old_prob_2,new_prob_3,old_prob_3,new_prob_4,old_prob_4,new_prob_5,old_prob_5,new_prob_6,old_prob_6,new_prob_7,old_prob_7,new_prob_8,old_prob_8,new_prob_9,old_prob_9
121,エトビコーク・ノース,{}はどの国にありますか？,モンゴル,カナダ,0.0022558511700481176,0.0019424789352342486,0.0033640710171312094,0.002705131657421589,0.004478733986616135,0.002660166472196579,0.00984860211610794,0.003923870623111725,0.017835965380072594,0.0039225295186042786,0.028045061975717545,0.0065896883606910706,0.035553738474845886,0.00862607080489397,0.0412323996424675,0.010387031361460686,0.04619760066270828,0.011201693676412106,0.05396588146686554,0.011351692490279675
122,グレゴリウス12世,{}が保持している「上位」の位置は何ですか？,司祭,教皇,0.0020344655495136976,0.0018314411863684654,0.003719559870660305,0.002062693005427718,0.005116130691021681,0.0021846885792911053,0.011105740442872047,0.0024902736768126488,0.015125873498618603,0.002632601885125041,0.01865965873003006,0.0026478476356714964,0.019323132932186127,0.0025549298152327538,0.01984105259180069,0.0024674725718796253,0.020434586331248283,0.002401344943791628,0.020984096452593803,0.002335834316909313
123,レ・コーゼ・チェ・ヴィヴィ,"""{}""はどの言語で書かれていますか？",カナダ語,イタリア語,0.0008544326992705464,0.0016351565718650818,0.001164932968094945,0.0021811339538544416,0.0016262712888419628,0.0028724055737257004,0.0026312503032386303,0.004539415240287781,0.003882930614054203,0.005753368139266968,0.008104199543595314,0.0060227252542972565,0.011025236919522285,0.006993003189563751,0.01591430976986885,0.007754379417747259,0.02634713612496853,0.007109813392162323,0.045873574912548065,0.005628244485706091
124,エジプト,エジプトの首都は何ですか？,ソウル,カイロ,0.001288501895032823,0.0018731768941506743,0.0033568250946700573,0.001970579382032156,0.004827026277780533,0.0023170202039182186,0.009211303666234016,0.0024419333785772324,0.013545515015721321,0.002662783022969961,0.016949985176324844,0.002931088674813509,0.017809398472309113,0.0031391065567731857,0.018390905112028122,0.0032934898044914007,0.019281230866909027,0.0033271629363298416,0.020456448197364807,0.003173401579260826
125,ココ・シャネル,{}はどこで亡くなりましたか？,カイロ,パリ,0.0004929649294354022,0.001128010917454958,0.0015583017375320196,0.002552844351157546,0.003615434281527996,0.002871215809136629,0.0074071092531085014,0.003228588728234172,0.013154169544577599,0.003777414094656706,0.016026753932237625,0.0038174677174538374,0.016473693773150444,0.0033379176165908575,0.017157047986984253,0.003080720780417323,0.01776905357837677,0.0030730534344911575,0.018220802769064903,0.0031208558939397335
126,ズィロー,{}の本社はダウンタウンのどこにありますか？,ロサンゼルス,シアトル,0.0009359039831906557,0.001652111648581922,0.0011410069419071078,0.0019481638446450233,0.0012269682483747602,0.002050147159025073,0.001395213301293552,0.0022787030320614576,0.0022068966645747423,0.003206742461770773,0.0037793838419020176,0.004575300961732864,0.007733031176030636,0.007427630480378866,0.01054717879742384,0.008581176400184631,0.017040541395545006,0.012601185590028763,0.018947754055261612,0.012810172513127327
127,トレント,{}はどの国にありますか？,アメリカ合衆国,イタリア,0.00007485997048206627,0.00020415660401340574,0.0002635291893966496,0.00027116795536130667,0.0007278400007635355,0.00026815125602297485,0.0018163537606596947,0.00039990333607420325,0.0028236419893801212,0.0004001867491751909,0.003064564196392894,0.00045455171493813396,0.0031708464957773685,0.0005359803326427937,0.0032906827982515097,0.0005770357674919069,0.0034209906589239836,0.0005941047566011548,0.003578119445592165,0.0005824344116263092
128,ヤン・スワメルダム,{}が亡くなった都市はどこですか？,アテネ,アムステルダム,0.0016544589307159185,0.0022895752917975187,0.0045936135575175285,0.004970972426235676,0.005538278259336948,0.003520612372085452,0.010035190731287003,0.00606895424425602,0.014684075489640236,0.006744652986526489,0.01736138015985489,0.008709046989679337,0.018556712195277214,0.011026959866285324,0.01914013922214508,0.01236581802368164,0.01982809603214264,0.013666151091456413,0.02048380672931671,0.014533552341163158
129,ピウス二世,{}は何の素晴らしい例ですか？,皇帝,教皇,0.0016029569087550044,0.0014090295881032944,0.003624575911089778,0.0019985514227300882,0.008880756795406342,0.0030318195931613445,0.014665409922599792,0.003342641284689307,0.017402509227395058,0.003084540367126465,0.018417691811919212,0.0029536858201026917,0.01940907910466194,0.0031735491938889027,0.019990891218185425,0.0033502932637929916,0.020465856418013573,0.0033569657243788242,0.020970094949007034,0.0030692443251609802
130,ロイヤル・ナショナル・シアター,{}はどこにありますか？,アムステルダム,ロンドン,0.001567395287565887,0.0014707124792039394,0.003280545584857464,0.002610648749396205,0.0057745082303881645,0.0037358952686190605,0.010474800132215023,0.005746372044086456,0.014331050217151642,0.007025511469691992,0.016909943893551826,0.008219019509851933,0.018398301675915718,0.008569778874516487,0.019176065921783447,0.008018138818442822,0.020032085478305817,0.007731599733233452,0.0208815336227417,0.008026543073356152
131,ハムザ・イブン・アブドゥル・ムッタリブ,{}はどの宗教に所属していますか？,仏教,イスラム教,0.002136032097041607,0.0015906020998954773,0.0033531056251376867,0.0021919040009379387,0.005396009888499975,0.003059079870581627,0.009999576956033707,0.004925002343952656,0.016934514045715332,0.004848787095397711,0.020305665209889412,0.004359733313322067,0.022584225982427597,0.00335408141836524,0.026629190891981125,0.0036434619687497616,0.03429902344942093,0.0055936770513653755,0.04225551709532738,0.006838979199528694
132,エドムンド・ノイペルト,{}が演奏していた楽器は何ですか？,トランペット,ピアノ,0.0014290399849414825,0.0013094889000058174,0.0015583684435114264,0.0017399420030415058,0.0028834878467023373,0.0025179539807140827,0.005267976783216,0.0035811811685562134,0.009537988342344761,0.0033521330915391445,0.013164426200091839,0.0029117732774466276,0.017644613981246948,0.00365227903239429,0.01891448348760605,0.004435415379703045,0.019373882561922073,0.0050614457577466965,0.01972709223628044,0.005429338198155165
133,西友グループ,{}の本部はどこにありますか？,大阪,東京,0.0000333154785039369,0.000023496286303270608,0.00007394929707515985,0.00005022005643695593,0.0001102613314287737,0.00007214632933028042,0.0001809711684472859,0.0001135828933911398,0.00028860298334620893,0.0002102924627251923,0.0005263256607577205,0.0003722364199347794,0.0009172879508696496,0.000634131720289588,0.0017608375055715442,0.0009253988973796368,0.00328608020208776,0.0013724323362112045,0.005409251898527145,0.0018265016842633486
134,ジャン・フランチェスコ・マリピエロ,{}が演奏で知られている世界で最も権威ある舞台は何ですか？,能,オペラ,0.0015590316615998745,0.0019744709134101868,0.001968750962987542,0.0020944285206496716,0.002634352073073387,0.0027708716224879026,0.004918609745800495,0.003476392477750778,0.010326634161174297,0.0048187170177698135,0.01699475757777691,0.006184173282235861,0.023017331957817078,0.008096552453935146,0.024774860590696335,0.00893416441977024,0.0260890182107687,0.009127547964453697,0.027555864304304123,0.009574289433658123
135,イギリス,{}では何の言語が話されていますか？,アラビア語,英語,0.0014877927023917437,0.0017483176197856665,0.0033669990953058004,0.0028725299052894115,0.006601471453905106,0.0039050420746207237,0.012084967456758022,0.006226630415767431,0.01730317808687687,0.008276283740997314,0.022132501006126404,0.009625064209103584,0.025421610102057457,0.010758228600025177,0.02802559733390808,0.011498375795781612,0.03062388300895691,0.012196152471005917,0.03315557911992073,0.013173374347388744
136,マダム・ド・モントソン,{}はどの都市で亡くなりましたか？,ローマ,パリ,0.0008679611491970718,0.0019375075353309512,0.0013274940429255366,0.0022738389670848846,0.0019238813547417521,0.0031199012883007526,0.002514737658202648,0.0035314420238137245,0.0038834093138575554,0.004204714670777321,0.0076539358124136925,0.006278793793171644,0.011400926858186722,0.008094072341918945,0.0168403722345829,0.009836137294769287,0.02374173514544964,0.01121846865862608,0.029235361143946648,0.011940417811274529
137,第二フレンチエンパイア,{}の首都は何ですか？,ワルシャワ,パリ,0.002696277340874076,0.002727499231696129,0.008718319237232208,0.005668545141816139,0.018856924027204514,0.00872542429715395,0.024452542886137962,0.008460932411253452,0.026160109788179398,0.006842498667538166,0.027934115380048752,0.006491502746939659,0.02991614304482937,0.0064876447431743145,0.03211219608783722,0.00645247008651495,0.03434182330965996,0.00629127724096179,0.03665054216980934,0.006301910616457462
138,グルーポ・グロボ,{}はどこから起源を持つのか？,ウクライナ,ブラジル,0.000882031163200736,0.0008572828955948353,0.0010699413251131773,0.0008669110247865319,0.001541368430480361,0.0010406975634396076,0.0020734616555273533,0.0012170057743787766,0.002800936345010996,0.001163320615887642,0.004016363527625799,0.0011854527983814478,0.006691682618111372,0.001040278235450387,0.010256538167595863,0.0008433569455519319,0.015487849712371826,0.0007739211432635784,0.01744888536632061,0.0005115749663673341
139,ヴィント・サーフ,{}は誰に雇われていますか？,フェースブック,グーグル,0.00012281312956474721,0.0003362899587955326,0.0002596345730125904,0.0003858869895339012,0.0004188023740425706,0.0004497875343076885,0.0006397080142050982,0.0004477881593629718,0.0010269323829561472,0.0004411172994878143,0.0018150968244299293,0.00043410598300397396,0.003978519234806299,0.0004275893734302372,0.010206632316112518,0.0003924719931092113,0.014909948222339153,0.0003656405897345394,0.027314770966768265,0.0002426894789095968
140,オルガ・ヴィットリア・ジェンティッリ,{}はどの言語で書きますか？,ウクライナ語,イタリア語,0.0009899357100948691,0.0032027370762079954,0.002055434277281165,0.004145595245063305,0.005759575869888067,0.005908817984163761,0.010974863544106483,0.00385394599288702,0.014881654642522335,0.0037479789461940527,0.01731831766664982,0.0028019938617944717,0.01951916702091694,0.0012970766983926296,0.020498953759670258,0.0005143358721397817,0.020785752683877945,0.00041387230157852173,0.020971199497580528,0.0004222199786454439
141,ヘンリー・サマセット、7代目ボーフォート公,{}はどの都市で働いていましたか？,キエフ,ロンドン,0.0004170865868218243,0.0016484990483149886,0.0009371194755658507,0.002372575690969825,0.002101731253787875,0.0035832086578011513,0.00457049859687686,0.0052593182772397995,0.008712740615010262,0.00768409064039588,0.013401287607848644,0.009311007335782051,0.01663350686430931,0.009800965897738934,0.018147073686122894,0.009863796643912792,0.019201407209038734,0.009274126030504704,0.020293790847063065,0.008297084830701351
142,キング・チュラロンコン記念病院,{}の本部はどこにありますか？,ソウル,バンコク,0.0009924210608005524,0.0008561566937714815,0.001968057593330741,0.0020062713883817196,0.0026365395169705153,0.0023169650230556726,0.0037189682479947805,0.0038267322815954685,0.005095204338431358,0.0032112160697579384,0.011499660089612007,0.005084601230919361,0.018179796636104584,0.006335554178804159,0.02087133377790451,0.007020918652415276,0.021582897752523422,0.006789116188883781,0.022065354511141777,0.005523573607206345
143,ヨーク大学,ヨーク大学はどの都市の中心部にありますか？,バンコク,トロント,0.0016384387854486704,0.002616044133901596,0.004004075191915035,0.006560785695910454,0.006681140512228012,0.00938856229186058,0.010896055027842522,0.013165399432182312,0.014711529016494751,0.01586195081472397,0.017590105533599854,0.018546845763921738,0.019403887912631035,0.019428033381700516,0.02119254879653454,0.01878635585308075,0.02209966443479061,0.01822856441140175,0.023069163784384727,0.019423384219408035
144,ミシェル・ウエルベック,{}は何の国籍ですか？,イラン,フランス,0.0024354492779821157,0.00011644755431916565,0.004608583636581898,0.00009084941120818257,0.008404003456234932,0.00008467275620205328,0.014162659645080566,0.00009112611587624997,0.01679321378469467,0.0000866259797476232,0.017713582143187523,0.0000750416365917772,0.018342550843954086,0.00006684660911560059,0.01896285079419613,0.000059131758462172,0.019589094445109367,0.00004732437810162082,0.020091917365789413,0.000032781765185063705
145,キャンプ・アカデミア,{}はどの大陸にありますか？,,南極大陸,0.000009793426215765066,0.0006925207562744617,0.000010445786756463349,0.0006258247303776443,0.00001090921250579413,0.0006110661197453737,0.000011325873856549151,0.0006619164487347007,0.00001231678015756188,0.0006887823692522943,0.000014738368918187916,0.0006609940901398659,0.00001850799162639305,0.000953071634285152,0.000026163970687775873,0.0011125783203169703,0.00004028651164844632,0.0015592696145176888,0.00009990979742724448,0.001768865971826017
146,オランダ連合王国,{}の首都は何ですか？,トロント,アムステルダム,0.0019258130341768265,0.003167542163282633,0.004748827777802944,0.0049237157218158245,0.010077014565467834,0.007982064038515091,0.012029193341732025,0.008012373000383377,0.017354363575577736,0.01280070748180151,0.019183598458766937,0.013184282928705215,0.020638739690184593,0.012954745441675186,0.021206079050898552,0.01295657828450203,0.02170155569911003,0.012913074344396591,0.02243945375084877,0.013311047106981277
147,イエローストーン国立公園,{}はどの州にありますか？,オークランド,モンタナ,0.0014139125123620033,0.00015431272913701832,0.0024148570373654366,0.00016953158774413168,0.004965682979673147,0.00019177573267370462,0.009761972352862358,0.00025280413683503866,0.01629408448934555,0.00032308511435985565,0.019929682835936546,0.00034228304866701365,0.02066241204738617,0.0002582083398010582,0.021215930581092834,0.0002729035331867635,0.022193124517798424,0.00034607434645295143,0.02365249954164028,0.0003458783030509949
148,アゼルバイジャン・ソビエト社会主義共和国,{}で話されている言語は何ですか？,韓国語,ロシア語,0.0019064567750319839,0.002106563188135624,0.002766102086752653,0.0021047391928732395,0.004232233390212059,0.0027244016528129578,0.006413992028683424,0.005063662771135569,0.01063418760895729,0.006264381110668182,0.01532039325684309,0.007547787390649319,0.01930643431842327,0.011431928724050522,0.020656118169426918,0.012925310991704464,0.020923659205436707,0.011216137558221817,0.021339483559131622,0.007425225805491209
149,フリードリヒ・ショパン音楽大学,{}は何国にありますか？,イラク,ポーランド,0.0011904214043170214,0.0024992148391902447,0.003945601638406515,0.004659732338041067,0.006497137248516083,0.00633056228980422,0.009091399610042572,0.007895794697105885,0.012105114758014679,0.007727684453129768,0.014605116099119186,0.007697540335357189,0.01684769056737423,0.007943094708025455,0.01872600056231022,0.00766617339104414,0.020657725632190704,0.008512097410857677,0.021221276372671127,0.009077239781618118
150,ハンガリー王国,{}の首都は何ですか？,トロント,ブダペスト,0.0020164158195257187,0.0016516417963430285,0.0031284098513424397,0.0024825844448059797,0.006584269925951958,0.004148758947849274,0.01049331109970808,0.005655882880091667,0.014325866475701332,0.008888580836355686,0.01779329404234886,0.011530975811183453,0.020148448646068573,0.014633610844612122,0.021845895797014236,0.018355809152126312,0.023266492411494255,0.02144758775830269,0.024953117594122887,0.023737993091344833
151,ジョン23世,{}は何という役職をもっとも人気があるものとして保持していますか？,僧侶,教皇,0.0017127064056694508,0.0018927741330116987,0.0028783176094293594,0.0025802168529480696,0.0046549043618142605,0.003304310142993927,0.008666863664984703,0.0040642814710736275,0.01505555585026741,0.004316984675824642,0.0206290390342474,0.004624589346349239,0.024041060358285904,0.004487518221139908,0.025704365223646164,0.004341175779700279,0.02739151380956173,0.0045790704898536205,0.02947528287768364,0.004898817278444767
152,ポール・アレン,{}は誰のために働いていますか？,日本電気,マイクロソフト,0.000037520654586842284,0.0011035248171538115,0.00017711447435431182,0.0013576643541455269,0.00022806343622505665,0.0014783656224608421,0.0003287067520432174,0.0015308473957702518,0.0005624654586426914,0.0015716211637482047,0.000805677380412817,0.0017403352539986372,0.0013075651368126273,0.0018287397688254714,0.0023567068856209517,0.0018275165930390358,0.004597230814397335,0.0017684882041066885,0.010082487016916275,0.0016797184944152832
153,イザベル・ブライトマン,{}の母国語は何ですか？,日本語,フランス語,0.000649905763566494,0.0011922635603696108,0.0011230682721361518,0.0015745505224913359,0.0022698091343045235,0.002083010971546173,0.004012151621282101,0.0028165567200630903,0.0064078522846102715,0.003310888074338436,0.010155139490962029,0.004034795798361301,0.016676483675837517,0.0036644916981458664,0.019405273720622063,0.003509209491312504,0.02104276791214943,0.00343037280254066,0.021441571414470673,0.0033797710202634335
154,パトリック・シッスルF.C.,{}はどこを本拠地としていますか？,マンチェスター,グラスゴー,0.0010687524918466806,0.0008675848366692662,0.0013433026615530252,0.0011026428546756506,0.0023365102242678404,0.0018098418368026614,0.003396483836695552,0.0018740923842415214,0.005716399755328894,0.0026147288735955954,0.010612561367452145,0.003960703499615192,0.016359424218535423,0.006843527778983116,0.020281929522752762,0.010805024765431881,0.021009650081396103,0.012692084535956383,0.02150844782590866,0.014287279918789864
155,ジャン・ボベ,{}の国籍は何ですか？,トルコ,フランス,0.0019523123046383262,0.0001970662851817906,0.0030258027836680412,0.00021236814791336656,0.006669781170785427,0.00027963423053734004,0.011999270878732204,0.00016969365242403,0.018022358417510986,0.00022502247884403914,0.023131292313337326,0.0000879889921634458,0.030499618500471115,0.00004947075649397448,0.03327079489827156,0.000042019979446195066,0.03624121844768524,0.00003367813042132184,0.040167879313230515,0.00003941409522667527
156,アントニオ・ヴィヴァルディ,{}は何で演奏することで知られていますか？,人形浄瑠璃,オペラ,0.0015132537810131907,0.0014871219173073769,0.003340931376442313,0.0014065606519579887,0.0065956502221524715,0.0011562863364815712,0.012336449697613716,0.0010063177905976772,0.021529395133256912,0.0008915148209780455,0.03252119570970535,0.0007550891023129225,0.04202903434634209,0.0007061336073093116,0.04790391027927399,0.0007520075887441635,0.05078304931521416,0.0008456915966235101,0.05224629491567612,0.0009557068115100265
157,クルーヴィ,{}はどの国にありますか？,スウェーデン,フィンランド,0.0022902265191078186,0.002093462971970439,0.0031653400510549545,0.0025708950124680996,0.004298356361687183,0.0033751651644706726,0.006586390547454357,0.005054661072790623,0.010437317192554474,0.007277974393218756,0.014118160121142864,0.009769028052687645,0.017564494162797928,0.01196792908012867,0.019151300191879272,0.01313953660428524,0.02034509927034378,0.013732627034187317,0.02147836983203888,0.013761851005256176
158,iPodクラシック,{}を開発したのは誰ですか？,ソニー,アップル,0.0015786169096827507,0.0013162767281755805,0.003636041423305869,0.002687477972358465,0.008136698976159096,0.00452975369989872,0.015511618927121162,0.007079616189002991,0.022867968305945396,0.009887125343084335,0.02776515856385231,0.009968087077140808,0.031146828085184097,0.010054580867290497,0.03383990004658699,0.010106688365340233,0.037088051438331604,0.010529167018830776,0.042142294347286224,0.011364942416548729
159,ルドルフ・シュタイナー,{}はどの都市で働いていましたか？,グラスゴー,ベルリン,0.0007008489919826388,0.0010734087554737926,0.0016525376122444868,0.0015039810677990317,0.002779850270599127,0.0019919085316359997,0.004549608565866947,0.0027186113875359297,0.006219896487891674,0.0032321789767593145,0.009169045835733414,0.003645671531558037,0.01223878376185894,0.004119426943361759,0.014464853331446648,0.004340273328125477,0.01682637818157673,0.004377412609755993,0.018939035013318062,0.004387607332319021
160,オフィス・オンライン,{}の所有者は誰ですか？,OpenAI,マイクロソフト,0.0002373362658545375,0.001842701225541532,0.0004219069960527122,0.0020449189469218254,0.000861841719597578,0.001698520383797586,0.002622012747451663,0.0008494643261656165,0.007561215199530125,0.0005540996789932251,0.013608819805085659,0.0005656442372128367,0.020919127389788628,0.0007493873126804829,0.033099450170993805,0.00037669925950467587,0.044267959892749786,0.0002919088874477893,0.05462930351495743,0.0001442096836399287
161,アル・ハサカ県,{}はどの国に位置していますか？,インド,シリア,0.00244224164634943,0.001158829778432846,0.007182707078754902,0.0014794147573411465,0.0149554293602705,0.002227889373898506,0.026643291115760803,0.002932414412498474,0.03341564163565636,0.0005407288554124534,0.036162860691547394,0.00044683515443466604,0.043053071945905685,0.0006574285216629505,0.053215693682432175,0.0011377872433513403,0.062101032584905624,0.0017440052470192313,0.07930391281843185,0.0022391218226403
162,シャー・アラム2世,{}が所属している宗教は何ですか？,キリスト教,イスラム教,0.0016355582047253847,0.0017057437216863036,0.003068424528464675,0.0023975239600986242,0.006389358546584845,0.003344491822645068,0.009763834998011589,0.006991281174123287,0.011453820392489433,0.004349597729742527,0.01660805009305477,0.0015749663580209017,0.019619781523942947,0.0013804909540340304,0.020895792171359062,0.00056312361266464,0.021205438300967216,0.00047329277731478214,0.02148575894534588,0.0005267590167932212
163,エドワード・テラー,{}は核専門の何分野を専攻していますか？,化学,物理学,0.0035648492630571127,0.002170669613406062,0.004902862012386322,0.002233020029962063,0.007197385188192129,0.002677716314792633,0.01123796310275793,0.0028975147288292646,0.015046711079776287,0.0024870920460671186,0.0175652876496315,0.00262316782027483,0.019304856657981873,0.0029044472612440586,0.02065439149737358,0.002522626891732216,0.02135493978857994,0.002176119014620781,0.022043675184249878,0.0022026074584573507
164,ディルク・ノビツキー,{}はプロとして何のスポーツをしていますか？,バレーボール,バスケットボール,0.001468050992116332,0.0013098139315843582,0.0031537278555333614,0.0025540499482303858,0.0062357112765312195,0.004379131831228733,0.008881375193595886,0.005276244133710861,0.010898100212216377,0.005004293750971556,0.014736540615558624,0.0031035474967211485,0.01920931600034237,0.0006976590375415981,0.02073756977915764,0.00015665970568079501,0.02107011154294014,0.00008642974717076868,0.021201062947511673,0.00010215652582701296
165,ジャーメイン・グリア,{}の活動分野は何ですか？,ダンディズム,フェミニズム,0.0007015843875706196,0.0004084562824573368,0.0015612631104886532,0.0004383880295790732,0.0045906007289886475,0.0005375456530600786,0.00942923128604889,0.0004924252862110734,0.017727743834257126,0.000388608081266284,0.033380016684532166,0.00045944820158183575,0.0617196187376976,0.0008182015735656023,0.07843568921089172,0.0006996550364419818,0.0945618748664856,0.0004469612322282046,0.0969371423125267,0.00039543595630675554
166,バリー・ボンズ,{}はどのスポーツをプロとしてプレイしていますか？,テニス,野球,0.0019233491038903594,0.0021137611474841833,0.0031754036899656057,0.0029975008219480515,0.004729806445538998,0.0033296323381364346,0.007691351696848869,0.003738975618034601,0.009553848765790462,0.0038856572937220335,0.011803653091192245,0.00416042422875762,0.013290665112435818,0.004734411835670471,0.014432298950850964,0.004903585650026798,0.015861395746469498,0.005032883491367102,0.01714150607585907,0.005102620925754309
167,ローレンス・テイラー,{}はどのスポーツをプロフェッショナルにプレイしますか？,野球,フットボール,0.001723283901810646,0.0012443307787179947,0.0024752579629421234,0.0011918928939849138,0.003369308542460203,0.001392215839587152,0.004907622002065182,0.0014294078573584557,0.007593418471515179,0.0018511152593418956,0.012332400307059288,0.0025489116087555885,0.015756141394376755,0.002277469728142023,0.01792891137301922,0.0017615798860788345,0.02012518048286438,0.0006535972352139652,0.021909458562731743,0.00017467697034589946
168,ナタリー・コシューズコ＝モリゼ,{}の母語は何ですか？,日本語,フランス語,0.0008732340065762401,0.0018142368644475937,0.0020826472900807858,0.002802008530125022,0.004064848646521568,0.0033237929455935955,0.007325237616896629,0.005943240597844124,0.010204901918768883,0.006722673308104277,0.012570975348353386,0.006336336489766836,0.01575322449207306,0.006723787169903517,0.0185844823718071,0.006850104779005051,0.019853591918945312,0.005763041786849499,0.020188022404909134,0.004382520914077759
169,ヴァン・クライバーン,{}は何の楽器で演奏することで知られていますか？,クラリネット,ピアノ,0.0021075173281133175,0.00201504398137331,0.005336483474820852,0.003114930121228099,0.011722484603524208,0.004440147429704666,0.01579928956925869,0.005643197800964117,0.0177910216152668,0.006538896821439266,0.01877663843333721,0.007297561503946781,0.019377432763576508,0.008061230182647705,0.019995098933577538,0.008525654673576355,0.02069931849837303,0.00898905098438263,0.02168901264667511,0.009863924235105515
170,ジェームズ・ノースコート,{}はどの都市で亡くなりましたか？,メルボルン,ロンドン,0.002290964825078845,0.002429635263979435,0.004255528561770916,0.003844331717118621,0.0063823675736784935,0.004949772264808416,0.008945725858211517,0.006280775181949139,0.012600868940353394,0.006856780033558607,0.016518136486411095,0.007318919058889151,0.019360113888978958,0.006812155246734619,0.021562010049819946,0.0053525641560554504,0.02202770859003067,0.004175529349595308,0.02227521501481533,0.0036633419804275036
171,ヴェルナー・ハイゼンベルク,{}の職業は何ですか？,哲学者,物理学者,0.000805825344286859,0.0012819806579500437,0.001951746642589569,0.0015820844564586878,0.0052421074360609055,0.0019521567737683654,0.011292318813502789,0.0022120075300335884,0.015546660870313644,0.003365488490089774,0.01749659702181816,0.0037398289423435926,0.018839849159121513,0.0034706080332398415,0.019776644185185432,0.00341223506256938,0.02050759643316269,0.003475556615740061,0.02108338102698326,0.003377513727173209
172,2002年オーストラリアンオープン,{}はどこで開催されましたか？,ベルリン,メルボルン,0.0007936602924019098,0.001239051460288465,0.002783836331218481,0.0017702713375911117,0.006318139843642712,0.002655548509210348,0.012449386529624462,0.0035166991874575615,0.019822590053081512,0.0039011877961456776,0.023965587839484215,0.005069775506854057,0.0256123598664999,0.005681780632585287,0.027640914544463158,0.005405495874583721,0.030612826347351074,0.004684058483690023,0.033991921693086624,0.004235469736158848
173,フランス・インフォ,{}は何語で書かれていますか？,ウクライナ語,フランス語,0.0008556509856134653,0.0016924829687923193,0.0020153364166617393,0.0022619301453232765,0.0050493208691477776,0.0028188717551529408,0.010200214572250843,0.0023407237604260445,0.019532356411218643,0.002617059275507927,0.024309000000357628,0.0029448054265230894,0.028151843696832657,0.0027294389437884092,0.03049515187740326,0.002608333248645067,0.03268984705209732,0.003142931265756488,0.036691777408123016,0.003640551818534732
174,ヒュー・カーンズ、初代カーンズ伯爵,{}はどの都市で働いていましたか？,シドニー,ロンドン,0.001164483604952693,0.0016615239437669516,0.0028423257172107697,0.002581818960607052,0.005088209640234709,0.0036844629794359207,0.008612086996436119,0.00494731217622757,0.011494623497128487,0.005705724470317364,0.014273840002715588,0.006926535628736019,0.017085306346416473,0.008429044857621193,0.019172310829162598,0.008729238063097,0.020223885774612427,0.007893428206443787,0.020580042153596878,0.010426824912428856
175,フランスのルイ17世,{}はどの都市で死亡しましたか？,ブラジリア,パリ,0.000874890189152211,0.0030810446478426456,0.0012680855579674244,0.0030092373490333557,0.0015535922721028328,0.0031729198526591063,0.00215012370608747,0.0034241443499922752,0.003837465774267912,0.0036743893288075924,0.007458466570824385,0.0036740670911967754,0.01753622107207775,0.003395720850676298,0.04393760859966278,0.003356916829943657,0.08256705105304718,0.003197483252733946,0.10207496583461761,0.003031425876542926
176,ファンタスティック・フェスト,{}はどの都市のダウンタウンの中心にありますか？,シアトル,オースティン,0.0029682782478630543,0.004393735900521278,0.004882471170276403,0.005563545972108841,0.008027891628444195,0.007524845190346241,0.013049103319644928,0.009414007887244225,0.01795256696641445,0.007841182872653008,0.020520353689789772,0.0038623097352683544,0.021768104285001755,0.008868329226970673,0.021838165819644928,0.009186854586005211,0.02212642878293991,0.009010105393826962,0.02237376570701599,0.009775524958968163
177,如拙,{}の国籍は何ですか？,シリア,日本,0.001321977935731411,0.000057020497479243204,0.0017454817425459623,0.00008158160198945552,0.0023236291017383337,0.00005687902375939302,0.0035752467811107635,0.00004729039210360497,0.007177530787885189,0.00003972294143750332,0.014930179342627525,0.00004327176065999083,0.017806295305490494,0.00006127127562649548,0.018562687560915947,0.00007746963819954544,0.01925046369433403,0.00007097701745806262,0.02005646377801895,0.00005645269629894756
178,ファイナルカット・プロX,{}を開発したのは誰ですか？,アリババ,アップル,0.001221757149323821,0.0008142790757119656,0.002583552850410342,0.001026081619784236,0.0041673025116324425,0.0014692437835037708,0.011645598337054253,0.0015078437281772494,0.018728584051132202,0.0018351583275943995,0.03840511292219162,0.0017164865275844932,0.07522351294755936,0.0013810689561069012,0.09627363085746765,0.0003202146908733994,0.09438079595565796,0.000054038471716921777,0.09747795760631561,0.00014046969590708613
179,イ・ラガッツィ・ディ・ヴィア・パニスペルナ,{}はどの言語が混在していましたか？,ポルトガル語,イタリア語,0.0035773608833551407,0.003350356128066778,0.006925865076482296,0.005658808164298534,0.01414184458553791,0.010239861905574799,0.015272095799446106,0.012030322104692459,0.019476333633065224,0.014784559607505798,0.019758332520723343,0.015364463441073895,0.02177516371011734,0.017158471047878265,0.02393326535820961,0.018881455063819885,0.025646980851888657,0.02023977041244507,0.027187127619981766,0.021500756964087486
180,イームイデン,{}という都市はどの国にありますか？,イラン,オランダ,0.0025921789929270744,0.0017788003897294402,0.004861798137426376,0.002071763388812542,0.010972542688250542,0.0020529318135231733,0.01647956855595112,0.002321051200851798,0.019828427582979202,0.00018865072343032807,0.02074325457215309,0.0001254706730833277,0.021853409707546234,0.00010976054181810468,0.023950796574354172,0.00017222261521965265,0.027295228093862534,0.000254022772423923,0.03182832524180412,0.00033423767308704555
